"Step","Group: v0.4-1.4b-71000-early_3a597f65 - train/lm_loss","Group: v0.4-1.4b-71000-early_3a597f65 - train/lm_loss__MIN","Group: v0.4-1.4b-71000-early_3a597f65 - train/lm_loss__MAX","Group: v0.4-1.4b-12000-early_q6iiabwo - train/lm_loss","Group: v0.4-1.4b-12000-early_q6iiabwo - train/lm_loss__MIN","Group: v0.4-1.4b-12000-early_q6iiabwo - train/lm_loss__MAX","Group: v0.4-1.4b-24000-early_3ex2zppb - train/lm_loss","Group: v0.4-1.4b-24000-early_3ex2zppb - train/lm_loss__MIN","Group: v0.4-1.4b-24000-early_3ex2zppb - train/lm_loss__MAX","Group: v0.4-1.4b-48000-early_29jijj3r - train/lm_loss","Group: v0.4-1.4b-48000-early_29jijj3r - train/lm_loss__MIN","Group: v0.4-1.4b-48000-early_29jijj3r - train/lm_loss__MAX","Group: v0.4-1.4b-6000-early_g4lt2cr2 - train/lm_loss","Group: v0.4-1.4b-6000-early_g4lt2cr2 - train/lm_loss__MIN","Group: v0.4-1.4b-6000-early_g4lt2cr2 - train/lm_loss__MAX","Group: v0.4-1.4b-1000-early_y5ialoa5 - train/lm_loss","Group: v0.4-1.4b-1000-early_y5ialoa5 - train/lm_loss__MIN","Group: v0.4-1.4b-1000-early_y5ialoa5 - train/lm_loss__MAX","Group: v0.4-1.4b-2000-early_i9jqw7li - train/lm_loss","Group: v0.4-1.4b-2000-early_i9jqw7li - train/lm_loss__MIN","Group: v0.4-1.4b-2000-early_i9jqw7li - train/lm_loss__MAX","Group: v0.4-1.4b-128-early_1ngsckkl - train/lm_loss","Group: v0.4-1.4b-128-early_1ngsckkl - train/lm_loss__MIN","Group: v0.4-1.4b-128-early_1ngsckkl - train/lm_loss__MAX","Group: v0.4-1.4b-256-early_tlg3bi7q - train/lm_loss","Group: v0.4-1.4b-256-early_tlg3bi7q - train/lm_loss__MIN","Group: v0.4-1.4b-256-early_tlg3bi7q - train/lm_loss__MAX","Group: v0.4-1.4b-64-early_1vfzd8t9 - train/lm_loss","Group: v0.4-1.4b-64-early_1vfzd8t9 - train/lm_loss__MIN","Group: v0.4-1.4b-64-early_1vfzd8t9 - train/lm_loss__MAX","Group: v0.4-1.4b-8-early_1a2hrrt6 - train/lm_loss","Group: v0.4-1.4b-8-early_1a2hrrt6 - train/lm_loss__MIN","Group: v0.4-1.4b-8-early_1a2hrrt6 - train/lm_loss__MAX"
"12330","","","","1.5731549263000488","1.5731549263000488","1.5731549263000488","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12331","","","","1.6072810888290405","1.6072810888290405","1.6072810888290405","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12332","","","","1.595818042755127","1.595818042755127","1.595818042755127","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12333","","","","1.7236257791519165","1.7236257791519165","1.7236257791519165","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12334","","","","1.6394654512405396","1.6394654512405396","1.6394654512405396","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12335","","","","1.6091924905776978","1.6091924905776978","1.6091924905776978","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12336","","","","1.6019889116287231","1.6019889116287231","1.6019889116287231","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12337","","","","1.622178554534912","1.622178554534912","1.622178554534912","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12338","","","","1.5854870080947876","1.5854870080947876","1.5854870080947876","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12339","","","","1.6284114122390747","1.6284114122390747","1.6284114122390747","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12340","","","","1.6386940479278564","1.6386940479278564","1.6386940479278564","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12341","","","","1.5743024349212646","1.5743024349212646","1.5743024349212646","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12342","","","","1.6206268072128296","1.6206268072128296","1.6206268072128296","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12343","","","","1.5871235132217407","1.5871235132217407","1.5871235132217407","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12344","","","","1.6327722072601318","1.6327722072601318","1.6327722072601318","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12345","","","","1.6411738395690918","1.6411738395690918","1.6411738395690918","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12346","","","","1.6616157293319702","1.6616157293319702","1.6616157293319702","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12347","","","","1.5876439809799194","1.5876439809799194","1.5876439809799194","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12348","","","","1.6139726638793945","1.6139726638793945","1.6139726638793945","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12349","","","","1.6062978506088257","1.6062978506088257","1.6062978506088257","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12350","","","","1.6136784553527832","1.6136784553527832","1.6136784553527832","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12351","","","","1.6061592102050781","1.6061592102050781","1.6061592102050781","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12352","","","","1.682116985321045","1.682116985321045","1.682116985321045","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12353","","","","1.595597505569458","1.595597505569458","1.595597505569458","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12354","","","","1.6240959167480469","1.6240959167480469","1.6240959167480469","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12355","","","","1.6691983938217163","1.6691983938217163","1.6691983938217163","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12356","","","","1.6017251014709473","1.6017251014709473","1.6017251014709473","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12357","","","","1.6123597621917725","1.6123597621917725","1.6123597621917725","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12358","","","","1.6797012090682983","1.6797012090682983","1.6797012090682983","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12359","","","","1.7031891345977783","1.7031891345977783","1.7031891345977783","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12360","","","","1.6049740314483643","1.6049740314483643","1.6049740314483643","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12361","","","","1.5951255559921265","1.5951255559921265","1.5951255559921265","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12362","","","","1.6083003282546997","1.6083003282546997","1.6083003282546997","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12363","","","","1.6593343019485474","1.6593343019485474","1.6593343019485474","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12364","","","","1.6042555570602417","1.6042555570602417","1.6042555570602417","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12365","","","","1.6108777523040771","1.6108777523040771","1.6108777523040771","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12366","","","","1.6435551643371582","1.6435551643371582","1.6435551643371582","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12367","","","","1.6099822521209717","1.6099822521209717","1.6099822521209717","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12368","","","","1.6128134727478027","1.6128134727478027","1.6128134727478027","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12369","","","","1.647465705871582","1.647465705871582","1.647465705871582","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12370","","","","1.6046638488769531","1.6046638488769531","1.6046638488769531","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12371","","","","1.6380505561828613","1.6380505561828613","1.6380505561828613","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12372","","","","1.706055998802185","1.706055998802185","1.706055998802185","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12373","","","","1.6322327852249146","1.6322327852249146","1.6322327852249146","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12374","","","","1.6328924894332886","1.6328924894332886","1.6328924894332886","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12375","","","","1.6312644481658936","1.6312644481658936","1.6312644481658936","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12376","","","","1.6375300884246826","1.6375300884246826","1.6375300884246826","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12377","","","","1.6536920070648193","1.6536920070648193","1.6536920070648193","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12378","","","","1.6029651165008545","1.6029651165008545","1.6029651165008545","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12379","","","","1.6465810537338257","1.6465810537338257","1.6465810537338257","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12380","","","","1.6603745222091675","1.6603745222091675","1.6603745222091675","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12381","","","","1.6190295219421387","1.6190295219421387","1.6190295219421387","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12382","","","","1.6708693504333496","1.6708693504333496","1.6708693504333496","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12383","","","","1.6127314567565918","1.6127314567565918","1.6127314567565918","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12384","","","","1.6254634857177734","1.6254634857177734","1.6254634857177734","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12385","","","","1.6412684917449951","1.6412684917449951","1.6412684917449951","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12386","","","","1.6146973371505737","1.6146973371505737","1.6146973371505737","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12387","","","","1.5861903429031372","1.5861903429031372","1.5861903429031372","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12388","","","","1.615443229675293","1.615443229675293","1.615443229675293","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12389","","","","1.6047217845916748","1.6047217845916748","1.6047217845916748","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12390","","","","1.658244252204895","1.658244252204895","1.658244252204895","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12391","","","","1.61953604221344","1.61953604221344","1.61953604221344","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12392","","","","1.5833804607391357","1.5833804607391357","1.5833804607391357","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12393","","","","1.6146774291992188","1.6146774291992188","1.6146774291992188","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12394","","","","1.668830156326294","1.668830156326294","1.668830156326294","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12395","","","","1.6061564683914185","1.6061564683914185","1.6061564683914185","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12396","","","","1.633656620979309","1.633656620979309","1.633656620979309","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12397","","","","1.6280367374420166","1.6280367374420166","1.6280367374420166","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12398","","","","1.6158729791641235","1.6158729791641235","1.6158729791641235","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12399","","","","1.6541882753372192","1.6541882753372192","1.6541882753372192","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12400","","","","1.6271395683288574","1.6271395683288574","1.6271395683288574","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12401","","","","1.6437511444091797","1.6437511444091797","1.6437511444091797","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12402","","","","1.6679588556289673","1.6679588556289673","1.6679588556289673","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12403","","","","1.5592089891433716","1.5592089891433716","1.5592089891433716","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12404","","","","1.5977215766906738","1.5977215766906738","1.5977215766906738","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12405","","","","1.6677742004394531","1.6677742004394531","1.6677742004394531","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12406","","","","1.6490695476531982","1.6490695476531982","1.6490695476531982","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12407","","","","1.599242925643921","1.599242925643921","1.599242925643921","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12408","","","","1.5711922645568848","1.5711922645568848","1.5711922645568848","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12409","","","","1.5999311208724976","1.5999311208724976","1.5999311208724976","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12410","","","","1.607335090637207","1.607335090637207","1.607335090637207","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12411","","","","1.5893350839614868","1.5893350839614868","1.5893350839614868","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12412","","","","1.6186965703964233","1.6186965703964233","1.6186965703964233","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12413","","","","1.613982081413269","1.613982081413269","1.613982081413269","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12414","","","","1.5681583881378174","1.5681583881378174","1.5681583881378174","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12415","","","","1.6209670305252075","1.6209670305252075","1.6209670305252075","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12416","","","","1.6240160465240479","1.6240160465240479","1.6240160465240479","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12417","","","","1.6039594411849976","1.6039594411849976","1.6039594411849976","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12418","","","","1.635786533355713","1.635786533355713","1.635786533355713","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12419","","","","1.6277267932891846","1.6277267932891846","1.6277267932891846","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12420","","","","1.631179928779602","1.631179928779602","1.631179928779602","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12421","","","","1.6617939472198486","1.6617939472198486","1.6617939472198486","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12422","","","","1.656639814376831","1.656639814376831","1.656639814376831","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12423","","","","1.598039984703064","1.598039984703064","1.598039984703064","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12424","","","","1.6288789510726929","1.6288789510726929","1.6288789510726929","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12425","","","","1.563923716545105","1.563923716545105","1.563923716545105","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12426","","","","1.6213510036468506","1.6213510036468506","1.6213510036468506","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12427","","","","1.639587163925171","1.639587163925171","1.639587163925171","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12428","","","","1.587296724319458","1.587296724319458","1.587296724319458","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12429","","","","1.587484359741211","1.587484359741211","1.587484359741211","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12430","","","","1.6319602727890015","1.6319602727890015","1.6319602727890015","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12431","","","","1.626145601272583","1.626145601272583","1.626145601272583","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12432","","","","1.616162896156311","1.616162896156311","1.616162896156311","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12433","","","","1.6201971769332886","1.6201971769332886","1.6201971769332886","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12434","","","","1.6354771852493286","1.6354771852493286","1.6354771852493286","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12435","","","","1.6040964126586914","1.6040964126586914","1.6040964126586914","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12436","","","","1.6423555612564087","1.6423555612564087","1.6423555612564087","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12437","","","","1.6705235242843628","1.6705235242843628","1.6705235242843628","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12438","","","","1.642393946647644","1.642393946647644","1.642393946647644","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12439","","","","1.5772266387939453","1.5772266387939453","1.5772266387939453","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12440","","","","1.6315339803695679","1.6315339803695679","1.6315339803695679","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12441","","","","1.6375057697296143","1.6375057697296143","1.6375057697296143","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12442","","","","1.6283738613128662","1.6283738613128662","1.6283738613128662","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12443","","","","1.5961294174194336","1.5961294174194336","1.5961294174194336","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12444","","","","1.611586332321167","1.611586332321167","1.611586332321167","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12445","","","","1.6384949684143066","1.6384949684143066","1.6384949684143066","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12446","","","","1.6043235063552856","1.6043235063552856","1.6043235063552856","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12447","","","","1.6466386318206787","1.6466386318206787","1.6466386318206787","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12448","","","","1.5967086553573608","1.5967086553573608","1.5967086553573608","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12449","","","","1.548553466796875","1.548553466796875","1.548553466796875","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12450","","","","1.663362741470337","1.663362741470337","1.663362741470337","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12451","","","","1.631671667098999","1.631671667098999","1.631671667098999","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12452","","","","1.5785810947418213","1.5785810947418213","1.5785810947418213","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12453","","","","1.653557300567627","1.653557300567627","1.653557300567627","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12454","","","","1.6119978427886963","1.6119978427886963","1.6119978427886963","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12455","","","","1.6276698112487793","1.6276698112487793","1.6276698112487793","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12456","","","","1.6445517539978027","1.6445517539978027","1.6445517539978027","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12457","","","","1.601062297821045","1.601062297821045","1.601062297821045","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12458","","","","1.5916879177093506","1.5916879177093506","1.5916879177093506","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12459","","","","1.612663984298706","1.612663984298706","1.612663984298706","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12460","","","","1.6175404787063599","1.6175404787063599","1.6175404787063599","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12461","","","","1.6114134788513184","1.6114134788513184","1.6114134788513184","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12462","","","","1.607750654220581","1.607750654220581","1.607750654220581","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12463","","","","1.5727497339248657","1.5727497339248657","1.5727497339248657","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12464","","","","1.6508017778396606","1.6508017778396606","1.6508017778396606","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12465","","","","1.632805347442627","1.632805347442627","1.632805347442627","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12466","","","","1.6118199825286865","1.6118199825286865","1.6118199825286865","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12467","","","","1.6267009973526","1.6267009973526","1.6267009973526","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12468","","","","1.586656093597412","1.586656093597412","1.586656093597412","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12469","","","","1.5767085552215576","1.5767085552215576","1.5767085552215576","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12470","","","","1.6099333763122559","1.6099333763122559","1.6099333763122559","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12471","","","","1.6258904933929443","1.6258904933929443","1.6258904933929443","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12472","","","","1.5647168159484863","1.5647168159484863","1.5647168159484863","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12473","","","","1.635148286819458","1.635148286819458","1.635148286819458","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12474","","","","1.5724163055419922","1.5724163055419922","1.5724163055419922","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12475","","","","1.6131389141082764","1.6131389141082764","1.6131389141082764","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12476","","","","1.599338173866272","1.599338173866272","1.599338173866272","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12477","","","","1.6634838581085205","1.6634838581085205","1.6634838581085205","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12478","","","","1.6156692504882812","1.6156692504882812","1.6156692504882812","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12479","","","","1.652207374572754","1.652207374572754","1.652207374572754","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12480","","","","1.5793273448944092","1.5793273448944092","1.5793273448944092","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12481","","","","1.6196479797363281","1.6196479797363281","1.6196479797363281","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12482","","","","1.5972193479537964","1.5972193479537964","1.5972193479537964","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12483","","","","1.5887324810028076","1.5887324810028076","1.5887324810028076","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12484","","","","1.5959467887878418","1.5959467887878418","1.5959467887878418","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12485","","","","1.648597002029419","1.648597002029419","1.648597002029419","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12486","","","","1.6028236150741577","1.6028236150741577","1.6028236150741577","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12487","","","","1.573920488357544","1.573920488357544","1.573920488357544","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12488","","","","1.5967156887054443","1.5967156887054443","1.5967156887054443","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12489","","","","1.6003268957138062","1.6003268957138062","1.6003268957138062","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12490","","","","1.5954617261886597","1.5954617261886597","1.5954617261886597","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12491","","","","1.6176033020019531","1.6176033020019531","1.6176033020019531","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12492","","","","1.6252171993255615","1.6252171993255615","1.6252171993255615","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12493","","","","1.6831440925598145","1.6831440925598145","1.6831440925598145","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12494","","","","1.6449484825134277","1.6449484825134277","1.6449484825134277","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12495","","","","1.652341365814209","1.652341365814209","1.652341365814209","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12496","","","","1.5917985439300537","1.5917985439300537","1.5917985439300537","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12497","","","","1.6192443370819092","1.6192443370819092","1.6192443370819092","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12498","","","","1.5926706790924072","1.5926706790924072","1.5926706790924072","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12499","","","","1.5901063680648804","1.5901063680648804","1.5901063680648804","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12500","","","","1.602410078048706","1.602410078048706","1.602410078048706","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12501","","","","1.5739325284957886","1.5739325284957886","1.5739325284957886","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12502","","","","1.5730652809143066","1.5730652809143066","1.5730652809143066","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12503","","","","1.6433217525482178","1.6433217525482178","1.6433217525482178","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12504","","","","1.6015375852584839","1.6015375852584839","1.6015375852584839","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12505","","","","1.6017036437988281","1.6017036437988281","1.6017036437988281","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12506","","","","1.6265528202056885","1.6265528202056885","1.6265528202056885","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12507","","","","1.6619436740875244","1.6619436740875244","1.6619436740875244","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12508","","","","1.6381384134292603","1.6381384134292603","1.6381384134292603","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12509","","","","1.678877353668213","1.678877353668213","1.678877353668213","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12510","","","","1.559212327003479","1.559212327003479","1.559212327003479","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12511","","","","1.6130743026733398","1.6130743026733398","1.6130743026733398","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12512","","","","1.5938987731933594","1.5938987731933594","1.5938987731933594","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12513","","","","1.632887363433838","1.632887363433838","1.632887363433838","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12514","","","","1.551307201385498","1.551307201385498","1.551307201385498","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12515","","","","1.61452317237854","1.61452317237854","1.61452317237854","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12516","","","","1.599304437637329","1.599304437637329","1.599304437637329","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12517","","","","1.6417081356048584","1.6417081356048584","1.6417081356048584","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12518","","","","1.6070480346679688","1.6070480346679688","1.6070480346679688","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12519","","","","1.6216225624084473","1.6216225624084473","1.6216225624084473","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12520","","","","1.5942606925964355","1.5942606925964355","1.5942606925964355","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12521","","","","1.587848424911499","1.587848424911499","1.587848424911499","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12522","","","","1.5697535276412964","1.5697535276412964","1.5697535276412964","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12523","","","","1.6301684379577637","1.6301684379577637","1.6301684379577637","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12524","","","","1.6504161357879639","1.6504161357879639","1.6504161357879639","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12525","","","","1.6613008975982666","1.6613008975982666","1.6613008975982666","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12526","","","","1.640282154083252","1.640282154083252","1.640282154083252","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12527","","","","1.6999952793121338","1.6999952793121338","1.6999952793121338","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12528","","","","1.590713620185852","1.590713620185852","1.590713620185852","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12529","","","","1.6040290594100952","1.6040290594100952","1.6040290594100952","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12530","","","","1.5751277208328247","1.5751277208328247","1.5751277208328247","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12531","","","","1.6626129150390625","1.6626129150390625","1.6626129150390625","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12532","","","","1.6631293296813965","1.6631293296813965","1.6631293296813965","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12533","","","","1.633481502532959","1.633481502532959","1.633481502532959","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12534","","","","1.5493741035461426","1.5493741035461426","1.5493741035461426","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12535","","","","1.6783268451690674","1.6783268451690674","1.6783268451690674","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12536","","","","1.619248628616333","1.619248628616333","1.619248628616333","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12537","","","","1.5887311697006226","1.5887311697006226","1.5887311697006226","","","","","","","","","","","","","","","","","","","","","","","","","","",""
